nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
MERIDIAN BIOSCIENCE INC	COM	589584101	2771		185988	SH	SOLE	18		185988	0	0
MERIDIAN BIOSCIENCE INC	COM	589584101	568		38107	SH	SOLE	19		38107	0	0
MERIDIAN BIOSCIENCE INC	COM	589584101	67703		4543843	SH	SOLE	21		4543843	0	0
MERIDIAN BIOSCIENCE INC	COM	589584101	19505		1309083	SH	SOLE	22		1257182	0	51901
MERIDIAN BIOSCIENCE INC	COM	589584101	158		10585	SH	SOLE	26		7909	0	2676
MERIDIAN BIOSCIENCE INC	COM	589584101	91		6137	SH	SOLE	28		6137	0	0
MERIDIAN BIOSCIENCE INC	COM	589584101	1412		94757	SH	SOLE	30		94757	0	0
MERIDIAN BIOSCIENCE INC	COM	589584101	66		4407	SH	SOLE	40		4407	0	0
MERIDIAN CORPORATION	COM	58958P104	18		1062	SH	SOLE	18		1062	0	0
MERIDIAN CORPORATION	COM	58958P104	78		4511	SH	SOLE	21		4511	0	0
MERIT MED SYS INC	COM	589889104	3070		49959	SH	SOLE	2		9143	0	40816
MERIT MED SYS INC	COM	589889104	20		331	SH	SOLE	4		331	0	0
MERIT MED SYS INC	COM	589889104	65		1065	SH	SOLE	7		1065	0	0
MERIT MED SYS INC	COM	589889104	14083		229174	SH	SOLE	18		229174	0	0
MERIT MED SYS INC	COM	589889104	8391		136544	SH	SOLE	19		136544	0	0
MERIT MED SYS INC	COM	589889104	355583		5786546	SH	SOLE	21		5786546	0	0
MERIT MED SYS INC	COM	589889104	96500		1570383	SH	SOLE	22		1503782	0	66601
MERIT MED SYS INC	COM	589889104	1394		22680	SH	SOLE	23		22680	0	0
MERIT MED SYS INC	COM	589889104	2908		47322	SH	SOLE	26		12843	0	34479
MERIT MED SYS INC	COM	589889104	427		6945	SH	SOLE	28		6945	0	0
MERIT MED SYS INC	COM	589889104	586		9535	SH	SOLE	29		0	0	9535
MERIT MED SYS INC	COM	589889104	7373		119987	SH	SOLE	30		119987	0	0
MERIT MED SYS INC	COM	589889104	300		4890	SH	SOLE	40		4890	0	0
MERITAGE HOMES CORP	COM	59001A102	1758		44061	SH	SOLE	2		6747	0	37314
MERITAGE HOMES CORP	COM	59001A102	9		234	SH	SOLE	4		234	0	0
MERITAGE HOMES CORP	COM	59001A102	61		1540	SH	SOLE	7		1540	0	0
MERITAGE HOMES CORP	COM	59001A102	6840		171433	SH	SOLE	18		171433	0	0
MERITAGE HOMES CORP	COM	59001A102	4263		106832	SH	SOLE	19		106832	0	0
MERITAGE HOMES CORP	COM	59001A102	176122		4414090	SH	SOLE	21		4414090	0	0
MERITAGE HOMES CORP	COM	59001A102	49007		1228252	SH	SOLE	22		1177645	0	50607
MERITAGE HOMES CORP	COM	59001A102	836		20962	SH	SOLE	23		20962	0	0
MERITAGE HOMES CORP	COM	59001A102	2791		69958	SH	SOLE	26		2953	0	67005
MERITAGE HOMES CORP	COM	59001A102	217		5451	SH	SOLE	28		5451	0	0
MERITAGE HOMES CORP	COM	59001A102	654		16391	SH	SOLE	29		0	0	16391
MERITAGE HOMES CORP	COM	59001A102	3342		83764	SH	SOLE	30		83764	0	0
MERITAGE HOMES CORP	COM	59001A102	80		1999	SH	SOLE	36		1999	0	0
MERITAGE HOMES CORP	COM	59001A102	159		3993	SH	SOLE	40		3993	0	0
MERITOR INC	COM	59001K100	1369		70707	SH	SOLE	2		6952	0	63755
MERITOR INC	COM	59001K100	13		658	SH	SOLE	4		658	0	0
MERITOR INC	COM	59001K100	57		2960	SH	SOLE	7		2960	0	0
MERITOR INC	COM	59001K100	5296		273557	SH	SOLE	18		273557	0	0
MERITOR INC	COM	59001K100	3939		203481	SH	SOLE	19		203481	0	0
MERITOR INC	COM	59001K100	54573		2818860	SH	SOLE	21		2818860	0	0
MERITOR INC	COM	59001K100	56697		2928548	SH	SOLE	22		2809521	0	119027
MERITOR INC	COM	59001K100	313		16166	SH	SOLE	23		16166	0	0
MERITOR INC	COM	59001K100	868		44834	SH	SOLE	26		11528	0	33306
MERITOR INC	COM	59001K100	214		11058	SH	SOLE	28		11058	0	0
MERITOR INC	COM	59001K100	165		8522	SH	SOLE	29		0	0	8522
MERITOR INC	COM	59001K100	389		20101	SH	SOLE	30		20101	0	0
MERITOR INC	COM	59001K100	794		41034	SH	SOLE	34		41034	0	0
MERITOR INC	COM	59001K100	80		4155	SH	SOLE	36		4155	0	0
MERITOR INC	COM	59001K100	203		10467	SH	SOLE	40		10467	0	0
MERITOR INC	NOTE 3.250%10/1	59001KAF7	644		675000	PRN	SOLE	21		675000	0	0
MERRIMACK PHARMACEUTICALS IN	COM NEW	590328209	12		2250	SH	SOLE	18		2250	0	0
MERRIMACK PHARMACEUTICALS IN	COM NEW	590328209	211		39552	SH	SOLE	21		39552	0	0
MERRIMACK PHARMACEUTICALS IN	COM NEW	590328209	1132		212416	SH	SOLE	22		212416	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	100		9994	SH	SOLE	2		363	0	9631
MERSANA THERAPEUTICS INC	COM	59045L106	3		338	SH	SOLE	7		338	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	392		39202	SH	SOLE	18		39202	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	209		20930	SH	SOLE	19		20930	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	7085		708514	SH	SOLE	21		708514	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	2348		234820	SH	SOLE	22		223679	0	11141
MERSANA THERAPEUTICS INC	COM	59045L106	107		10683	SH	SOLE	23		10683	0	0
MERSANA THERAPEUTICS INC	COM	59045L106	6		561	SH	SOLE	30		561	0	0
MESA AIR GROUP INC	COM NEW	590479135	117		8408	SH	SOLE	2		0	0	8408
MESA AIR GROUP INC	COM NEW	590479135	454		32740	SH	SOLE	18		32740	0	0
MESA AIR GROUP INC	COM NEW	590479135	120		8632	SH	SOLE	19		8632	0	0
MESA AIR GROUP INC	COM NEW	590479135	4690		338395	SH	SOLE	21		338395	0	0
MESA AIR GROUP INC	COM NEW	590479135	3886		280392	SH	SOLE	22		280392	0	0
MESA LABS INC	COM	59064R109	506		2727	SH	SOLE	2		136	0	2591
MESA LABS INC	COM	59064R109	13		72	SH	SOLE	7		72	0	0
MESA LABS INC	COM	59064R109	2021		10889	SH	SOLE	18		10889	0	0
MESA LABS INC	COM	59064R109	572		3080	SH	SOLE	19		3080	0	0
MESA LABS INC	COM	59064R109	21946		118232	SH	SOLE	21		118232	0	0
MESA LABS INC	COM	59064R109	17277		93079	SH	SOLE	22		89501	0	3578
MESA LABS INC	COM	59064R109	65		352	SH	SOLE	28		352	0	0
MESA LABS INC	COM	59064R109	142		765	SH	SOLE	30		765	0	0
MESOBLAST LTD	SPONS ADR	590717104	0		15	SH	SOLE	17		0	0	15
META FINL GROUP INC	COM	59100U108	617		7464	SH	SOLE	2		377	0	7087
META FINL GROUP INC	COM	59100U108	15		178	SH	SOLE	7		178	0	0
META FINL GROUP INC	COM	59100U108	3455		41808	SH	SOLE	18		41808	0	0
META FINL GROUP INC	COM	59100U108	714		8633	SH	SOLE	19		8633	0	0
META FINL GROUP INC	COM	59100U108	82052		992765	SH	SOLE	21		992765	0	0
META FINL GROUP INC	COM	59100U108	22472		271892	SH	SOLE	22		260428	0	11464
META FINL GROUP INC	COM	59100U108	267		3225	SH	SOLE	26		0	0	3225
META FINL GROUP INC	COM	59100U108	107		1298	SH	SOLE	28		1298	0	0
META FINL GROUP INC	COM	59100U108	1699		20561	SH	SOLE	30		20561	0	0
META FINL GROUP INC	COM	59100U108	109		1315	SH	SOLE	40		1315	0	0
METHODE ELECTRS INC	COM	591520200	1136		31383	SH	SOLE	2		1349	0	30034
METHODE ELECTRS INC	COM	591520200	4		106	SH	SOLE	4		106	0	0
METHODE ELECTRS INC	COM	591520200	29		797	SH	SOLE	7		797	0	0
METHODE ELECTRS INC	COM	591520200	5686		157074	SH	SOLE	18		157074	0	0
METHODE ELECTRS INC	COM	591520200	1208		33361	SH	SOLE	19		33361	0	0
METHODE ELECTRS INC	COM	591520200	140792		3889280	SH	SOLE	21		3889280	0	0
METHODE ELECTRS INC	COM	591520200	38545		1064785	SH	SOLE	22		1015569	0	49216
METHODE ELECTRS INC	COM	591520200	639		17663	SH	SOLE	26		12808	0	4855
METHODE ELECTRS INC	COM	591520200	191		5282	SH	SOLE	28		5282	0	0
METHODE ELECTRS INC	COM	591520200	2863		79079	SH	SOLE	30		79079	0	0
METHODE ELECTRS INC	COM	591520200	141		3886	SH	SOLE	40		3886	0	0
METLIFE INC	COM	59156R108	114487		2450500	SH	SOLE	2		646529	0	1803971
METLIFE INC	COM	59156R108	14351		307161	SH	SOLE	4		284075	0	23086
METLIFE INC	COM	59156R108	36859		788934	SH	SOLE	7		722096	0	66838
METLIFE INC	COM	59156R108	581		12443	SH	SOLE	13		12443	0	0
METLIFE INC	COM	59156R108	366		7834	SH	SOLE	15		7834	0	0
METLIFE INC	COM	59156R108	257930		5520769	SH	SOLE	18		5053352	0	467417
METLIFE INC	COM	59156R108	498939		10679335	SH	SOLE	19		10679335	0	0
METLIFE INC	COM	59156R108	14119		302206	SH	SOLE	20		0	0	302206
METLIFE INC	COM	59156R108	742806		15899097	SH	SOLE	21		15899097	0	0
METLIFE INC	COM	59156R108	1107132		23697175	SH	SOLE	22		21190378	0	2506797
METLIFE INC	COM	59156R108	53388		1142728	SH	SOLE	23		1142728	0	0
METLIFE INC	COM	59156R108	45497		973826	SH	SOLE	25		973826	0	0
METLIFE INC	COM	59156R108	221529		4741641	SH	SOLE	26		737995	0	4003646
METLIFE INC	COM	59156R108	7835		167701	SH	SOLE	28		127019	0	40682
METLIFE INC	COM	59156R108	1935		41407	SH	SOLE	29		41407	0	0
METLIFE INC	COM	59156R108	170552		3650522	SH	SOLE	30		3650522	0	0
METLIFE INC	COM	59156R108	13353		285817	SH	SOLE	31		176633	0	109184
METLIFE INC	COM	59156R108	7769		166299	SH	SOLE	34		166299	0	0
METLIFE INC	COM	59156R108	39653		848730	SH	SOLE	36		848730	0	0
METLIFE INC	COM	59156R108	848		18160	SH	SOLE	40		18160	0	0
METROPOLITAN BK HLDG CORP	COM	591774104	263		6390	SH	SOLE	2		239	0	6151
METROPOLITAN BK HLDG CORP	COM	591774104	6		138	SH	SOLE	7		138	0	0
METROPOLITAN BK HLDG CORP	COM	591774104	926		22509	SH	SOLE	18		22509	0	0
METROPOLITAN BK HLDG CORP	COM	591774104	232		5630	SH	SOLE	19		5630	0	0
METROPOLITAN BK HLDG CORP	COM	591774104	9277		225620	SH	SOLE	21		225620	0	0
METROPOLITAN BK HLDG CORP	COM	591774104	2813		68406	SH	SOLE	22		63634	0	4772
METTLER TOLEDO INTERNATIONAL	COM	592688105	36978		60722	SH	SOLE	2		7520	0	53202
METTLER TOLEDO INTERNATIONAL	COM	592688105	5085		8350	SH	SOLE	4		7680	0	670
METTLER TOLEDO INTERNATIONAL	COM	592688105	17047		27993	SH	SOLE	7		22302	0	5691
METTLER TOLEDO INTERNATIONAL	COM	592688105	107		175	SH	SOLE	15		175	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	31838		52281	SH	SOLE	18		49106	0	3175
METTLER TOLEDO INTERNATIONAL	COM	592688105	3570		5863	SH	SOLE	19		5863	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	9015		14803	SH	SOLE	20		0	0	14803
METTLER TOLEDO INTERNATIONAL	COM	592688105	358949		589427	SH	SOLE	21		589427	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	380687		625123	SH	SOLE	22		559083	0	66040
METTLER TOLEDO INTERNATIONAL	COM	592688105	19001		31201	SH	SOLE	23		31201	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	15378		25252	SH	SOLE	25		25252	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	56882		93405	SH	SOLE	26		24591	0	68814
METTLER TOLEDO INTERNATIONAL	COM	592688105	2911		4780	SH	SOLE	28		3583	0	1197
METTLER TOLEDO INTERNATIONAL	COM	592688105	3696		6069	SH	SOLE	29		978	0	5091
METTLER TOLEDO INTERNATIONAL	COM	592688105	58475		96022	SH	SOLE	30		96022	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	6240		10246	SH	SOLE	31		6171	0	4075
METTLER TOLEDO INTERNATIONAL	COM	592688105	776		1274	SH	SOLE	34		1274	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	11945		19614	SH	SOLE	36		19614	0	0
METTLER TOLEDO INTERNATIONAL	COM	592688105	314		516	SH	SOLE	40		516	0	0
MFA FINL INC	COM	55272X102	5410		736008	SH	SOLE	2		78327	0	657681
MFA FINL INC	COM	55272X102	14		1955	SH	SOLE	4		1955	0	0
MFA FINL INC	COM	55272X102	115		15634	SH	SOLE	7		15634	0	0
MFA FINL INC	COM	55272X102	1606		218548	SH	SOLE	18		218548	0	0
MFA FINL INC	COM	55272X102	570		77490	SH	SOLE	19		77490	0	0
MFA FINL INC	COM	55272X102	103053		14020825	SH	SOLE	21		14020825	0	0
MFA FINL INC	COM	55272X102	90248		12278590	SH	SOLE	22		11383826	0	894764
MFA FINL INC	COM	55272X102	1050		142861	SH	SOLE	26		80451	0	62410
MFA FINL INC	COM	55272X102	404		54915	SH	SOLE	28		54915	0	0
MFA FINL INC	COM	55272X102	766		104248	SH	SOLE	30		104248	0	0
MFA FINL INC	COM	55272X102	66		8928	SH	SOLE	31		8928	0	0
MFA FINL INC	COM	55272X102	90		12262	SH	SOLE	36		12262	0	0
MFA FINL INC	COM	55272X102	296		40225	SH	SOLE	40		40225	0	0
MFS CHARTER INCOME TR	SH BEN INT	552727109	2837		365637	SH	SOLE	2		365637	0	0
MGE ENERGY INC	COM	55277P104	2218		34732	SH	SOLE	2		1306	0	33426
MGE ENERGY INC	COM	55277P104	86		1350	SH	SOLE	4		1350	0	0
MGE ENERGY INC	COM	55277P104	51		796	SH	SOLE	7		796	0	0
MGE ENERGY INC	COM	55277P104	7311		114506	SH	SOLE	18		114506	0	0
MGE ENERGY INC	COM	55277P104	2026		31731	SH	SOLE	19		31731	0	0
MGE ENERGY INC	COM	55277P104	75461		1181846	SH	SOLE	21		1181846	0	0
MGE ENERGY INC	COM	55277P104	63184		989563	SH	SOLE	22		944660	0	44903
MGE ENERGY INC	COM	55277P104	426		6679	SH	SOLE	26		4384	0	2295
MGE ENERGY INC	COM	55277P104	306		4796	SH	SOLE	28		4796	0	0
MGE ENERGY INC	COM	55277P104	1340		20994	SH	SOLE	30		20994	0	0
MGE ENERGY INC	COM	55277P104	81		1271	SH	SOLE	36		1271	0	0
MGE ENERGY INC	COM	55277P104	242		3797	SH	SOLE	40		3797	0	0
MGIC INVT CORP WIS	COM	552848103	4999		375595	SH	SOLE	2		26228	0	349367
MGIC INVT CORP WIS	COM	552848103	20		1481	SH	SOLE	4		1481	0	0
MGIC INVT CORP WIS	COM	552848103	120		9010	SH	SOLE	7		9010	0	0
MGIC INVT CORP WIS	COM	552848103	15803		1187329	SH	SOLE	18		1187329	0	0
MGIC INVT CORP WIS	COM	552848103	5055		379800	SH	SOLE	19		379800	0	0
MGIC INVT CORP WIS	COM	552848103	166571		12514727	SH	SOLE	21		12514727	0	0
MGIC INVT CORP WIS	COM	552848103	141892		10660577	SH	SOLE	22		10105812	0	554765
MGIC INVT CORP WIS	COM	552848103	545		40954	SH	SOLE	23		40954	0	0
MGIC INVT CORP WIS	COM	552848103	2492		187214	SH	SOLE	26		57036	0	130178
MGIC INVT CORP WIS	COM	552848103	682		51266	SH	SOLE	28		51266	0	0
MGIC INVT CORP WIS	COM	552848103	363		27291	SH	SOLE	29		0	0	27291
MGIC INVT CORP WIS	COM	552848103	1202		90292	SH	SOLE	30		90292	0	0
MGIC INVT CORP WIS	COM	552848103	98		7380	SH	SOLE	36		7380	0	0
MGIC INVT CORP WIS	COM	552848103	483		36304	SH	SOLE	40		36304	0	0
MGM GROWTH PPTYS LLC	CL A COM	55303A105	1478		50127	SH	SOLE	21		50127	0	0
MGM GROWTH PPTYS LLC	CL A COM	55303A105	5285		179206	SH	SOLE	22		128388	0	50818
MGM GROWTH PPTYS LLC	CL A COM	55303A105	758		25711	SH	SOLE	26		7646	0	18065
MGM GROWTH PPTYS LLC	CL A COM	55303A105	289		9808	SH	SOLE	28		9808	0	0
MGM GROWTH PPTYS LLC	CL A COM	55303A105	779		26399	SH	SOLE	29		0	0	26399
MGM GROWTH PPTYS LLC	CL A COM	55303A105	532		18045	SH	SOLE	30		18045	0	0
MGM GROWTH PPTYS LLC	CL A COM	55303A105	271		9191	SH	SOLE	40		9191	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	29416		1053969	SH	SOLE	2		164701	0	889268
MGM RESORTS INTERNATIONAL	COM	552953101	6029		216011	SH	SOLE	4		201910	0	14101
MGM RESORTS INTERNATIONAL	COM	552953101	10671		382320	SH	SOLE	7		368392	0	13928
MGM RESORTS INTERNATIONAL	COM	552953101	132		4729	SH	SOLE	15		4729	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	47471		1700869	SH	SOLE	18		1637407	0	63462
MGM RESORTS INTERNATIONAL	COM	552953101	124843		4473063	SH	SOLE	19		4473063	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	6124		219437	SH	SOLE	20		0	0	219437
MGM RESORTS INTERNATIONAL	COM	552953101	288477		10335964	SH	SOLE	21		10335964	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	336936		12072249	SH	SOLE	22		11026847	0	1045402
MGM RESORTS INTERNATIONAL	COM	552953101	18609		666755	SH	SOLE	23		666755	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	14030		502692	SH	SOLE	25		502692	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	58942		2111850	SH	SOLE	26		503397	0	1608453
MGM RESORTS INTERNATIONAL	COM	552953101	2825		101231	SH	SOLE	28		76941	0	24290
MGM RESORTS INTERNATIONAL	COM	552953101	2930		104979	SH	SOLE	29		0	0	104979
MGM RESORTS INTERNATIONAL	COM	552953101	44742		1603087	SH	SOLE	30		1603087	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	3571		127962	SH	SOLE	31		19114	0	108848
MGM RESORTS INTERNATIONAL	COM	552953101	51436		1842936	SH	SOLE	34		1842936	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	12014		430440	SH	SOLE	36		430440	0	0
MGM RESORTS INTERNATIONAL	COM	552953101	336		12033	SH	SOLE	40		12033	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	849		10749	SH	SOLE	2		495	0	10254
MGP INGREDIENTS INC NEW	COM	55303J106	22		283	SH	SOLE	7		283	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	4396		55662	SH	SOLE	18		55662	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	956		12102	SH	SOLE	19		12102	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	107652		1363030	SH	SOLE	21		1363030	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	28535		361298	SH	SOLE	22		343839	0	17459
MGP INGREDIENTS INC NEW	COM	55303J106	12		149	SH	SOLE	23		149	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	109		1374	SH	SOLE	26		0	0	1374
MGP INGREDIENTS INC NEW	COM	55303J106	153		1939	SH	SOLE	28		1939	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	2170		27471	SH	SOLE	30		27471	0	0
MGP INGREDIENTS INC NEW	COM	55303J106	123		1553	SH	SOLE	40		1553	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	40943		597189	SH	SOLE	2		291673	0	305516
MICHAEL KORS HLDGS LTD	SHS	G60754101	7271		106057	SH	SOLE	4		102185	0	3872
MICHAEL KORS HLDGS LTD	SHS	G60754101	12251		178683	SH	SOLE	7		148378	0	30305
MICHAEL KORS HLDGS LTD	SHS	G60754101	2914		42506	SH	SOLE	13		42506	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	99		1447	SH	SOLE	15		1447	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	26414		385272	SH	SOLE	18		366900	0	18372
MICHAEL KORS HLDGS LTD	SHS	G60754101	24294		354340	SH	SOLE	19		354340	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	6600		96263	SH	SOLE	20		0	0	96263
MICHAEL KORS HLDGS LTD	SHS	G60754101	260019		3792582	SH	SOLE	21		3792582	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	316941		4622833	SH	SOLE	22		4023177	0	599656
MICHAEL KORS HLDGS LTD	SHS	G60754101	19352		282270	SH	SOLE	23		282270	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	10886		158785	SH	SOLE	25		158785	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	39873		581581	SH	SOLE	26		173996	0	407585
MICHAEL KORS HLDGS LTD	SHS	G60754101	1961		28601	SH	SOLE	28		21524	0	7077
MICHAEL KORS HLDGS LTD	SHS	G60754101	12594		183697	SH	SOLE	29		71554	0	112143
MICHAEL KORS HLDGS LTD	SHS	G60754101	50297		733622	SH	SOLE	30		733622	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	12939		188723	SH	SOLE	31		137664	0	51059
MICHAEL KORS HLDGS LTD	SHS	G60754101	3256		47485	SH	SOLE	34		47485	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	12279		179097	SH	SOLE	36		179097	0	0
MICHAEL KORS HLDGS LTD	SHS	G60754101	209		3042	SH	SOLE	40		3042	0	0
MICHAELS COS INC	COM	59408Q106	4274		263316	SH	SOLE	2		51981	0	211335
MICHAELS COS INC	COM	59408Q106	7		432	SH	SOLE	4		432	0	0
MICHAELS COS INC	COM	59408Q106	60		3724	SH	SOLE	7		3724	0	0
MICHAELS COS INC	COM	59408Q106	4985		307162	SH	SOLE	18		307162	0	0
MICHAELS COS INC	COM	59408Q106	317		19537	SH	SOLE	19		19537	0	0
MICHAELS COS INC	COM	59408Q106	74445		4586858	SH	SOLE	21		4586858	0	0
MICHAELS COS INC	COM	59408Q106	58196		3585704	SH	SOLE	22		3356282	0	229422
MICHAELS COS INC	COM	59408Q106	632		38946	SH	SOLE	26		29812	0	9134
MICHAELS COS INC	COM	59408Q106	232		14306	SH	SOLE	28		14306	0	0
MICHAELS COS INC	COM	59408Q106	151		9301	SH	SOLE	29		0	0	9301
MICHAELS COS INC	COM	59408Q106	451		27762	SH	SOLE	30		27762	0	0
MICHAELS COS INC	COM	59408Q106	37		2267	SH	SOLE	31		2222	0	45
MICHAELS COS INC	COM	59408Q106	68		4198	SH	SOLE	36		4198	0	0
MICHAELS COS INC	COM	59408Q106	177		10880	SH	SOLE	40		10880	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	409		22116	SH	SOLE	2		0	0	22116
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	0		12	SH	SOLE	17		0	0	12
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	2		129	SH	SOLE	18		129	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	1059		57300	SH	SOLE	22		57300	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	648		35056	SH	SOLE	25		35056	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	5653		305892	SH	SOLE	26		58142	0	247750
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	60		3272	SH	SOLE	28		3272	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	1375		74420	SH	SOLE	30		74420	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	1643		88922	SH	SOLE	31		39104	0	49818
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	49		2648	SH	SOLE	34		2648	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	17		905	SH	SOLE	36		905	0	0
MICRO FOCUS INTERNATIONAL PL	SPON ADR NEW	594837304	23		1248	SH	SOLE	40		1248	0	0
MICROBOT MED INC	COM NEW	59503A204	0		17	SH	SOLE	21		17	0	0
MICROBOT MED INC	COM NEW	59503A204	36		4834	SH	SOLE	22		4834	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	43036		545379	SH	SOLE	2		66242	0	479137
MICROCHIP TECHNOLOGY INC	COM	595017104	5759		72984	SH	SOLE	4		66830	0	6154
MICROCHIP TECHNOLOGY INC	COM	595017104	14062		178199	SH	SOLE	7		178199	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	197		2495	SH	SOLE	15		2495	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	0		1	SH	SOLE	17		0	0	1
MICROCHIP TECHNOLOGY INC	COM	595017104	37756		478470	SH	SOLE	18		450255	0	28215
MICROCHIP TECHNOLOGY INC	COM	595017104	4008		50787	SH	SOLE	19		50787	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	8713		110415	SH	SOLE	20		0	0	110415
MICROCHIP TECHNOLOGY INC	COM	595017104	479888		6081463	SH	SOLE	21		6081463	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	444386		5631551	SH	SOLE	22		4981876	0	649675
MICROCHIP TECHNOLOGY INC	COM	595017104	23090		292612	SH	SOLE	23		292612	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	17648		223650	SH	SOLE	25		223650	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	63007		798461	SH	SOLE	26		207610	0	590851
MICROCHIP TECHNOLOGY INC	COM	595017104	3545		44928	SH	SOLE	28		33898	0	11030
MICROCHIP TECHNOLOGY INC	COM	595017104	4341		55015	SH	SOLE	29		7960	0	47055
MICROCHIP TECHNOLOGY INC	COM	595017104	86701		1098733	SH	SOLE	30		1098733	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	7826		99178	SH	SOLE	31		40914	0	58264
MICROCHIP TECHNOLOGY INC	COM	595017104	3165		40109	SH	SOLE	32		40109	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	912		11561	SH	SOLE	34		11561	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	14324		181519	SH	SOLE	36		181519	0	0
MICROCHIP TECHNOLOGY INC	COM	595017104	368		4668	SH	SOLE	40		4668	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	5653		3735000	PRN	SOLE	2		3058000	0	677000
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	2355		1556000	PRN	SOLE	19		1556000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	4276		2825000	PRN	SOLE	21		2825000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	83		55000	PRN	SOLE	25		55000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	1842		1217000	PRN	SOLE	26		1217000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AD6	2335		1543000	PRN	SOLE	34		1543000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 1.625% 2/1	595017AF1	3513		3300000	PRN	SOLE	21		3300000	0	0
MICROCHIP TECHNOLOGY INC	NOTE 2.250% 2/1	595017AH7	1202		1140000	PRN	SOLE	21		1140000	0	0
MICRON SOLUTIONS INC	COM	59511X105	2		620	SH	SOLE	21		620	0	0
MICRON TECHNOLOGY INC	COM	595112103	122936		2718021	SH	SOLE	2		309003	0	2409018
MICRON TECHNOLOGY INC	COM	595112103	18299		404582	SH	SOLE	4		374234	0	30348
