nameOfIssuer	titleOfClass	cusip	value	shrsOrPrnAmt	sshPrnamt	sshPrnamtType	investmentDiscretion	otherManager	votingAuthority	Sole	Shared	None
KLA-TENCOR CORP	COM	482480100	54387		607747	SH	SOLE	30		607747	0	0
KLA-TENCOR CORP	COM	482480100	4932		55116	SH	SOLE	31		34003	0	21113
KLA-TENCOR CORP	COM	482480100	1943		21713	SH	SOLE	32		21713	0	0
KLA-TENCOR CORP	COM	482480100	2180		24355	SH	SOLE	34		24355	0	0
KLA-TENCOR CORP	COM	482480100	11373		127083	SH	SOLE	36		127083	0	0
KLA-TENCOR CORP	COM	482480100	371		4148	SH	SOLE	40		4148	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	533		22712	SH	SOLE	2		750	0	21962
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	3		115	SH	SOLE	4		115	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	16		661	SH	SOLE	7		661	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	2546		108575	SH	SOLE	18		108575	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	674		28731	SH	SOLE	19		28731	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	53779		2293353	SH	SOLE	21		2293353	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	15711		669960	SH	SOLE	22		643007	0	26953
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	93		3986	SH	SOLE	26		2414	0	1572
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	66		2794	SH	SOLE	28		2794	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	38		1636	SH	SOLE	29		0	0	1636
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	1059		45142	SH	SOLE	30		45142	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	17		706	SH	SOLE	36		706	0	0
KLX ENERGY SERVICS HOLDNGS I	COM	48253L106	55		2328	SH	SOLE	40		2328	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	8787		350498	SH	SOLE	2		61762	0	288736
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	1205		48072	SH	SOLE	4		44692	0	3380
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	215		8578	SH	SOLE	7		8578	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	48		1908	SH	SOLE	13		1908	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	9423		375851	SH	SOLE	18		364834	0	11017
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	687		27394	SH	SOLE	19		27394	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	154033		6144106	SH	SOLE	21		6144106	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	106075		4231171	SH	SOLE	22		3969543	0	261628
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	2329		92902	SH	SOLE	23		92902	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	39		1557	SH	SOLE	25		1557	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	7847		313012	SH	SOLE	26		135032	0	177980
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	669		26681	SH	SOLE	28		19570	0	7111
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	824		32861	SH	SOLE	29		5205	0	27656
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	6166		245971	SH	SOLE	30		245971	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	1285		51254	SH	SOLE	31		28715	0	22539
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	132		5284	SH	SOLE	34		5284	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	577		22998	SH	SOLE	36		22998	0	0
KNIGHT SWIFT TRANSN HLDGS IN	CL A	499049104	67		2676	SH	SOLE	40		2676	0	0
KNOLL INC	COM NEW	498904200	645		39161	SH	SOLE	2		1655	0	37506
KNOLL INC	COM NEW	498904200	4		266	SH	SOLE	4		266	0	0
KNOLL INC	COM NEW	498904200	17		1003	SH	SOLE	7		1003	0	0
KNOLL INC	COM NEW	498904200	2585		156864	SH	SOLE	18		156864	0	0
KNOLL INC	COM NEW	498904200	1195		72537	SH	SOLE	19		72537	0	0
KNOLL INC	COM NEW	498904200	26178		1588475	SH	SOLE	21		1588475	0	0
KNOLL INC	COM NEW	498904200	24007		1456759	SH	SOLE	22		1395993	0	60766
KNOLL INC	COM NEW	498904200	386		23407	SH	SOLE	26		9886	0	13521
KNOLL INC	COM NEW	498904200	116		7022	SH	SOLE	28		7022	0	0
KNOLL INC	COM NEW	498904200	183		11090	SH	SOLE	30		11090	0	0
KNOLL INC	COM NEW	498904200	89		5404	SH	SOLE	40		5404	0	0
KNOWLES CORP	COM	49926D109	1194		89699	SH	SOLE	2		3037	0	86662
KNOWLES CORP	COM	49926D109	7		492	SH	SOLE	4		492	0	0
KNOWLES CORP	COM	49926D109	25		1874	SH	SOLE	7		1874	0	0
KNOWLES CORP	COM	49926D109	6053		454763	SH	SOLE	18		454763	0	0
KNOWLES CORP	COM	49926D109	1706		128170	SH	SOLE	19		128170	0	0
KNOWLES CORP	COM	49926D109	126071		9471887	SH	SOLE	21		9471887	0	0
KNOWLES CORP	COM	49926D109	32657		2453557	SH	SOLE	22		2335486	0	118071
KNOWLES CORP	COM	49926D109	430		32302	SH	SOLE	26		8531	0	23771
KNOWLES CORP	COM	49926D109	169		12685	SH	SOLE	28		12685	0	0
KNOWLES CORP	COM	49926D109	2355		176915	SH	SOLE	30		176915	0	0
KNOWLES CORP	COM	49926D109	126		9440	SH	SOLE	40		9440	0	0
KODIAK SCIENCES INC	COM	50015M109	31		4338	SH	SOLE	2		0	0	4338
KODIAK SCIENCES INC	COM	50015M109	214		30076	SH	SOLE	18		30076	0	0
KODIAK SCIENCES INC	COM	50015M109	97		13724	SH	SOLE	19		13724	0	0
KODIAK SCIENCES INC	COM	50015M109	2274		320221	SH	SOLE	21		320221	0	0
KODIAK SCIENCES INC	COM	50015M109	523		73728	SH	SOLE	22		73728	0	0
KOHLS CORP	COM	500255104	40839		615605	SH	SOLE	2		199182	0	416423
KOHLS CORP	COM	500255104	7126		107422	SH	SOLE	4		103114	0	4308
KOHLS CORP	COM	500255104	14292		215431	SH	SOLE	7		174065	0	41366
KOHLS CORP	COM	500255104	347		5225	SH	SOLE	13		5225	0	0
KOHLS CORP	COM	500255104	101		1518	SH	SOLE	15		1518	0	0
KOHLS CORP	COM	500255104	30048		452946	SH	SOLE	18		432681	0	20265
KOHLS CORP	COM	500255104	10113		152443	SH	SOLE	19		152443	0	0
KOHLS CORP	COM	500255104	516756		7789503	SH	SOLE	21		7789503	0	0
KOHLS CORP	COM	500255104	350542		5284023	SH	SOLE	22		4637985	0	646038
KOHLS CORP	COM	500255104	14138		213114	SH	SOLE	23		213114	0	0
KOHLS CORP	COM	500255104	10716		161524	SH	SOLE	25		161524	0	0
KOHLS CORP	COM	500255104	65319		984610	SH	SOLE	26		223140	0	761470
KOHLS CORP	COM	500255104	2185		32935	SH	SOLE	28		24365	0	8570
KOHLS CORP	COM	500255104	8128		122526	SH	SOLE	29		72145	0	50381
KOHLS CORP	COM	500255104	43923		662095	SH	SOLE	30		662095	0	0
KOHLS CORP	COM	500255104	12218		184175	SH	SOLE	31		127208	0	56967
KOHLS CORP	COM	500255104	3822		57616	SH	SOLE	32		57616	0	0
KOHLS CORP	COM	500255104	16453		248006	SH	SOLE	34		248006	0	0
KOHLS CORP	COM	500255104	8745		131819	SH	SOLE	35		131819	0	0
KOHLS CORP	COM	500255104	12407		187017	SH	SOLE	36		187017	0	0
KOHLS CORP	COM	500255104	227		3426	SH	SOLE	40		3426	0	0
KONA GRILL INC	COM	50047H201	1		1299	SH	SOLE	18		1299	0	0
KONA GRILL INC	COM	50047H201	23		22159	SH	SOLE	21		22159	0	0
KONA GRILL INC	COM	50047H201	23		21754	SH	SOLE	22		21754	0	0
KONINKLIJKE PHILIPS N V	NY REG SH NEW	500472303	160556		4572934	SH	SOLE	18		4572934	0	0
KONINKLIJKE PHILIPS N V	NY REG SH NEW	500472303	37956		1081073	SH	SOLE	19		1081073	0	0
KONINKLIJKE PHILIPS N V	NY REG SH NEW	500472303	1502		42794	SH	SOLE	22		42794	0	0
KONINKLIJKE PHILIPS N V	NY REG SH NEW	500472303	1557		44357	SH	SOLE	23		44357	0	0
KONINKLIJKE PHILIPS N V	NY REG SH NEW	500472303	9389		267429	SH	SOLE	34		267429	0	0
KOPIN CORP	COM	500600101	50		50011	SH	SOLE	2		1891	0	48120
KOPIN CORP	COM	500600101	2		1866	SH	SOLE	7		1866	0	0
KOPIN CORP	COM	500600101	304		303848	SH	SOLE	18		303848	0	0
KOPIN CORP	COM	500600101	87		86644	SH	SOLE	19		86644	0	0
KOPIN CORP	COM	500600101	7047		7054117	SH	SOLE	21		7054117	0	0
KOPIN CORP	COM	500600101	1905		1906722	SH	SOLE	22		1853928	0	52794
KOPIN CORP	COM	500600101	100		100464	SH	SOLE	30		100464	0	0
KOPPERS HOLDINGS INC	COM	50060P106	438		25703	SH	SOLE	2		7455	0	18248
KOPPERS HOLDINGS INC	COM	50060P106	3		192	SH	SOLE	4		192	0	0
KOPPERS HOLDINGS INC	COM	50060P106	8		483	SH	SOLE	7		483	0	0
KOPPERS HOLDINGS INC	COM	50060P106	1827		107212	SH	SOLE	18		107212	0	0
KOPPERS HOLDINGS INC	COM	50060P106	1957		114869	SH	SOLE	19		114869	0	0
KOPPERS HOLDINGS INC	COM	50060P106	37815		2219179	SH	SOLE	21		2219179	0	0
KOPPERS HOLDINGS INC	COM	50060P106	11813		693267	SH	SOLE	22		665735	0	27532
KOPPERS HOLDINGS INC	COM	50060P106	482		28306	SH	SOLE	23		28306	0	0
KOPPERS HOLDINGS INC	COM	50060P106	779		45731	SH	SOLE	26		3977	0	41754
KOPPERS HOLDINGS INC	COM	50060P106	51		2969	SH	SOLE	28		2969	0	0
KOPPERS HOLDINGS INC	COM	50060P106	121		7117	SH	SOLE	29		0	0	7117
KOPPERS HOLDINGS INC	COM	50060P106	699		41045	SH	SOLE	30		41045	0	0
KOPPERS HOLDINGS INC	COM	50060P106	43		2512	SH	SOLE	40		2512	0	0
KOREA ELECTRIC PWR	SPONSORED ADR	500631106	1598		108340	SH	SOLE	21		108340	0	0
KOREA ELECTRIC PWR	SPONSORED ADR	500631106	1708		115778	SH	SOLE	22		2926	0	112852
KOREA ELECTRIC PWR	SPONSORED ADR	500631106	17		1129	SH	SOLE	25		1129	0	0
KOREA ELECTRIC PWR	SPONSORED ADR	500631106	2689		182282	SH	SOLE	30		182282	0	0
KORN FERRY INTL	COM NEW	500643200	1818		45986	SH	SOLE	2		2011	0	43975
KORN FERRY INTL	COM NEW	500643200	10		254	SH	SOLE	4		254	0	0
KORN FERRY INTL	COM NEW	500643200	39		977	SH	SOLE	7		977	0	0
KORN FERRY INTL	COM NEW	500643200	11388		288023	SH	SOLE	18		288023	0	0
KORN FERRY INTL	COM NEW	500643200	3471		87792	SH	SOLE	19		87792	0	0
KORN FERRY INTL	COM NEW	500643200	237233		5999813	SH	SOLE	21		5999813	0	0
KORN FERRY INTL	COM NEW	500643200	80247		2029509	SH	SOLE	22		1892993	0	136516
KORN FERRY INTL	COM NEW	500643200	17		431	SH	SOLE	23		431	0	0
KORN FERRY INTL	COM NEW	500643200	587		14845	SH	SOLE	26		10487	0	4358
KORN FERRY INTL	COM NEW	500643200	261		6609	SH	SOLE	28		6609	0	0
KORN FERRY INTL	COM NEW	500643200	363		9183	SH	SOLE	29		0	0	9183
KORN FERRY INTL	COM NEW	500643200	4480		113306	SH	SOLE	30		113306	0	0
KORN FERRY INTL	COM NEW	500643200	212		5373	SH	SOLE	40		5373	0	0
KORNIT DIGITAL LTD	SHS	M6372Q113	26		1387	SH	SOLE	7		1387	0	0
KORNIT DIGITAL LTD	SHS	M6372Q113	5382		287496	SH	SOLE	21		287496	0	0
KORNIT DIGITAL LTD	SHS	M6372Q113	3726		199063	SH	SOLE	22		190005	0	9058
KORNIT DIGITAL LTD	SHS	M6372Q113	49		2614	SH	SOLE	30		2614	0	0
KORNIT DIGITAL LTD	SHS	M6372Q113	66		3523	SH	SOLE	40		3523	0	0
KOSMOS ENERGY LTD	COM	500688106	2432		597635	SH	SOLE	2		157671	0	439964
KOSMOS ENERGY LTD	COM	500688106	6		1479	SH	SOLE	4		1479	0	0
KOSMOS ENERGY LTD	COM	500688106	22		5337	SH	SOLE	7		5337	0	0
KOSMOS ENERGY LTD	COM	500688106	467		114819	SH	SOLE	18		114819	0	0
KOSMOS ENERGY LTD	COM	500688106	13773		3384032	SH	SOLE	19		3384032	0	0
KOSMOS ENERGY LTD	COM	500688106	12353		3035223	SH	SOLE	21		3035223	0	0
KOSMOS ENERGY LTD	COM	500688106	27040		6643732	SH	SOLE	22		6200905	0	442827
KOSMOS ENERGY LTD	COM	500688106	459		112771	SH	SOLE	25		112771	0	0
KOSMOS ENERGY LTD	COM	500688106	462		113407	SH	SOLE	26		73272	0	40135
KOSMOS ENERGY LTD	COM	500688106	137		33637	SH	SOLE	28		33637	0	0
KOSMOS ENERGY LTD	COM	500688106	3277		805080	SH	SOLE	29		805080	0	0
KOSMOS ENERGY LTD	COM	500688106	593		145638	SH	SOLE	30		145638	0	0
KOSMOS ENERGY LTD	COM	500688106	21		5090	SH	SOLE	31		4996	0	94
KOSMOS ENERGY LTD	COM	500688106	15375		3777656	SH	SOLE	34		3777656	0	0
KOSMOS ENERGY LTD	COM	500688106	127		31119	SH	SOLE	40		31119	0	0
KOSS CORP	COM	500692108	17		8843	SH	SOLE	22		8843	0	0
KRAFT HEINZ CO	COM	500754106	66291		1540226	SH	SOLE	2		170053	0	1370173
KRAFT HEINZ CO	COM	500754106	8930		207472	SH	SOLE	4		191388	0	16084
KRAFT HEINZ CO	COM	500754106	25730		597808	SH	SOLE	7		521189	0	76619
KRAFT HEINZ CO	COM	500754106	1092		25381	SH	SOLE	13		25381	0	0
KRAFT HEINZ CO	COM	500754106	295		6862	SH	SOLE	15		6862	0	0
KRAFT HEINZ CO	COM	500754106	1		32	SH	SOLE	17		0	0	32
KRAFT HEINZ CO	COM	500754106	47037		1092878	SH	SOLE	18		1017843	0	75035
KRAFT HEINZ CO	COM	500754106	4329		100591	SH	SOLE	19		100591	0	0
KRAFT HEINZ CO	COM	500754106	155		3607	SH	SOLE	20		3607	0	0
KRAFT HEINZ CO	COM	500754106	473917		11011073	SH	SOLE	21		11011073	0	0
KRAFT HEINZ CO	COM	500754106	640749		14887302	SH	SOLE	22		13272771	0	1614531
KRAFT HEINZ CO	COM	500754106	18387		427215	SH	SOLE	23		427215	0	0
KRAFT HEINZ CO	COM	500754106	24812		576477	SH	SOLE	25		576477	0	0
KRAFT HEINZ CO	COM	500754106	113424		2635314	SH	SOLE	26		642440	0	1992874
KRAFT HEINZ CO	COM	500754106	4993		116000	SH	SOLE	28		84501	0	31499
KRAFT HEINZ CO	COM	500754106	938		21800	SH	SOLE	29		21800	0	0
KRAFT HEINZ CO	COM	500754106	119641		2779758	SH	SOLE	30		2779758	0	0
KRAFT HEINZ CO	COM	500754106	10050		233504	SH	SOLE	31		129129	0	104375
KRAFT HEINZ CO	COM	500754106	7447		173016	SH	SOLE	32		173016	0	0
KRAFT HEINZ CO	COM	500754106	2515		58440	SH	SOLE	34		58440	0	0
KRAFT HEINZ CO	COM	500754106	22695		527295	SH	SOLE	36		527295	0	0
KRAFT HEINZ CO	COM	500754106	609		14157	SH	SOLE	40		14157	0	0
KRANESHARES TR	BOSERA MSCI CH	500767405	3772		154208	SH	SOLE	2		0	0	154208
KRATON CORPORATION	COM	50077C106	586		26839	SH	SOLE	2		1160	0	25679
KRATON CORPORATION	COM	50077C106	7		300	SH	SOLE	4		300	0	0
KRATON CORPORATION	COM	50077C106	14		620	SH	SOLE	7		620	0	0
KRATON CORPORATION	COM	50077C106	3441		157539	SH	SOLE	18		157539	0	0
KRATON CORPORATION	COM	50077C106	1011		46276	SH	SOLE	19		46276	0	0
KRATON CORPORATION	COM	50077C106	73415		3361498	SH	SOLE	21		3361498	0	0
KRATON CORPORATION	COM	50077C106	19568		895979	SH	SOLE	22		852753	0	43226
KRATON CORPORATION	COM	50077C106	361		16550	SH	SOLE	26		8535	0	8015
KRATON CORPORATION	COM	50077C106	97		4444	SH	SOLE	28		4444	0	0
KRATON CORPORATION	COM	50077C106	1427		65323	SH	SOLE	30		65323	0	0
KRATON CORPORATION	COM	50077C106	74		3403	SH	SOLE	40		3403	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	1080		76652	SH	SOLE	2		3069	0	73583
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	6		417	SH	SOLE	4		417	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	26		1811	SH	SOLE	7		1811	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	4149		294435	SH	SOLE	18		294435	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	1821		129260	SH	SOLE	19		129260	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	94418		6701088	SH	SOLE	21		6701088	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	35743		2536799	SH	SOLE	22		2418316	0	118483
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	421		29900	SH	SOLE	26		0	0	29900
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	171		12147	SH	SOLE	28		12147	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	294		20854	SH	SOLE	30		20854	0	0
KRATOS DEFENSE  SEC SOLUTIO	COM NEW	50077B207	69		4925	SH	SOLE	40		4925	0	0
KROGER CO	COM	501044101	59964		2180499	SH	SOLE	2		365515	0	1814984
KROGER CO	COM	501044101	8385		304924	SH	SOLE	4		283477	0	21447
KROGER CO	COM	501044101	26853		976463	SH	SOLE	7		712694	0	263769
KROGER CO	COM	501044101	973		35374	SH	SOLE	13		35374	0	0
KROGER CO	COM	501044101	182		6620	SH	SOLE	15		6620	0	0
KROGER CO	COM	501044101	69149		2514521	SH	SOLE	18		2417816	0	96705
KROGER CO	COM	501044101	34871		1268047	SH	SOLE	19		1268047	0	0
KROGER CO	COM	501044101	545950		19852718	SH	SOLE	21		19852718	0	0
KROGER CO	COM	501044101	563573		20493580	SH	SOLE	22		18160648	0	2332932
KROGER CO	COM	501044101	16149		587250	SH	SOLE	23		587250	0	0
KROGER CO	COM	501044101	21071		766206	SH	SOLE	25		766206	0	0
KROGER CO	COM	501044101	108574		3948141	SH	SOLE	26		855877	0	3092264
KROGER CO	COM	501044101	4244		154339	SH	SOLE	28		113118	0	41221
KROGER CO	COM	501044101	2228		81019	SH	SOLE	29		31473	0	49546
KROGER CO	COM	501044101	89208		3243925	SH	SOLE	30		3243925	0	0
KROGER CO	COM	501044101	9483		344823	SH	SOLE	31		190351	0	154472
KROGER CO	COM	501044101	7494		272513	SH	SOLE	34		272513	0	0
KROGER CO	COM	501044101	22100		803621	SH	SOLE	36		803621	0	0
KROGER CO	COM	501044101	496		18027	SH	SOLE	40		18027	0	0
KRONOS WORLDWIDE INC	COM	50105F105	220		19105	SH	SOLE	2		578	0	18527
KRONOS WORLDWIDE INC	COM	50105F105	1		107	SH	SOLE	4		107	0	0
KRONOS WORLDWIDE INC	COM	50105F105	5		456	SH	SOLE	7		456	0	0
KRONOS WORLDWIDE INC	COM	50105F105	828		71877	SH	SOLE	18		71877	0	0
KRONOS WORLDWIDE INC	COM	50105F105	370		32106	SH	SOLE	19		32106	0	0
KRONOS WORLDWIDE INC	COM	50105F105	8751		759654	SH	SOLE	21		759654	0	0
KRONOS WORLDWIDE INC	COM	50105F105	14533		1261588	SH	SOLE	22		1234309	0	27279
KRONOS WORLDWIDE INC	COM	50105F105	92		7978	SH	SOLE	26		0	0	7978
KRONOS WORLDWIDE INC	COM	50105F105	46		3975	SH	SOLE	28		3975	0	0
KRONOS WORLDWIDE INC	COM	50105F105	68		5868	SH	SOLE	30		5868	0	0
KRONOS WORLDWIDE INC	COM	50105F105	25		2183	SH	SOLE	40		2183	0	0
KRYSTAL BIOTECH INC	COM	501147102	26		1262	SH	SOLE	18		1262	0	0
KRYSTAL BIOTECH INC	COM	501147102	372		17895	SH	SOLE	21		17895	0	0
KT CORP	SPONSORED ADR	48268K101	15132		1064160	SH	SOLE	2		0	0	1064160
KT CORP	SPONSORED ADR	48268K101	1696		119282	SH	SOLE	4		119282	0	0
KT CORP	SPONSORED ADR	48268K101	2824		198600	SH	SOLE	13		198600	0	0
KT CORP	SPONSORED ADR	48268K101	1068		75120	SH	SOLE	18		75120	0	0
KT CORP	SPONSORED ADR	48268K101	34		2384	SH	SOLE	21		2384	0	0
KT CORP	SPONSORED ADR	48268K101	53341		3751140	SH	SOLE	22		2569950	0	1181190
KT CORP	SPONSORED ADR	48268K101	40		2846	SH	SOLE	25		2846	0	0
KT CORP	SPONSORED ADR	48268K101	158		11094	SH	SOLE	26		0	0	11094
KT CORP	SPONSORED ADR	48268K101	497		34918	SH	SOLE	30		34918	0	0
KULICKE  SOFFA INDS INC	COM	501242101	10		508	SH	SOLE	4		508	0	0
KULICKE  SOFFA INDS INC	COM	501242101	2400		118410	SH	SOLE	18		118410	0	0
KULICKE  SOFFA INDS INC	COM	501242101	101818		5023103	SH	SOLE	21		5023103	0	0
KULICKE  SOFFA INDS INC	COM	501242101	24839		1225388	SH	SOLE	22		1187225	0	38163
KULICKE  SOFFA INDS INC	COM	501242101	635		31314	SH	SOLE	26		14439	0	16875
KULICKE  SOFFA INDS INC	COM	501242101	205		10119	SH	SOLE	28		10119	0	0
KULICKE  SOFFA INDS INC	COM	501242101	2815		138853	SH	SOLE	30		138853	0	0
KULICKE  SOFFA INDS INC	COM	501242101	178		8772	SH	SOLE	40		8772	0	0
KURA ONCOLOGY INC	COM	50127T109	317		22591	SH	SOLE	2		927	0	21664
KURA ONCOLOGY INC	COM	50127T109	6		397	SH	SOLE	7		397	0	0
KURA ONCOLOGY INC	COM	50127T109	1345		95813	SH	SOLE	18		95813	0	0
KURA ONCOLOGY INC	COM	50127T109	572		40706	SH	SOLE	19		40706	0	0
KURA ONCOLOGY INC	COM	50127T109	19937		1420022	SH	SOLE	21		1420022	0	0
KURA ONCOLOGY INC	COM	50127T109	11594		825816	SH	SOLE	22		791090	0	34726
KURA ONCOLOGY INC	COM	50127T109	65		4634	SH	SOLE	30		4634	0	0
KVH INDS INC	COM	482738101	147		14246	SH	SOLE	2		659	0	13587
KVH INDS INC	COM	482738101	5		499	SH	SOLE	7		499	0	0
KVH INDS INC	COM	482738101	587		57027	SH	SOLE	18		57027	0	0
KVH INDS INC	COM	482738101	230		22333	SH	SOLE	19		22333	0	0
KVH INDS INC	COM	482738101	6050		587962	SH	SOLE	21		587962	0	0
KVH INDS INC	COM	482738101	5424		527160	SH	SOLE	22		514280	0	12880
L BRANDS INC	COM	501797104	15106		588482	SH	SOLE	2		76977	0	511505
L BRANDS INC	COM	501797104	1946		75808	SH	SOLE	4		68968	0	6840
L BRANDS INC	COM	501797104	5364		208978	SH	SOLE	7		208978	0	0
L BRANDS INC	COM	501797104	36		1401	SH	SOLE	13		1401	0	0
L BRANDS INC	COM	501797104	37		1458	SH	SOLE	15		1458	0	0
L BRANDS INC	COM	501797104	14902		580530	SH	SOLE	18		533371	0	47159
L BRANDS INC	COM	501797104	2527		98431	SH	SOLE	19		98431	0	0
L BRANDS INC	COM	501797104	291341		11349463	SH	SOLE	21		11349463	0	0
L BRANDS INC	COM	501797104	143795		5601662	SH	SOLE	22		4959073	0	642589
L BRANDS INC	COM	501797104	4247		165458	SH	SOLE	23		165458	0	0
L BRANDS INC	COM	501797104	5660		220505	SH	SOLE	25		220505	0	0
L BRANDS INC	COM	501797104	24415		951112	SH	SOLE	26		303780	0	647332
L BRANDS INC	COM	501797104	1184		46128	SH	SOLE	28		34020	0	12108
L BRANDS INC	COM	501797104	1638		63825	SH	SOLE	29		15338	0	48487
L BRANDS INC	COM	501797104	19365		754401	SH	SOLE	30		754401	0	0
L BRANDS INC	COM	501797104	2255		87847	SH	SOLE	31		46695	0	41152
L BRANDS INC	COM	501797104	2728		106279	SH	SOLE	32		106279	0	0
L BRANDS INC	COM	501797104	322		12539	SH	SOLE	34		12539	0	0
L BRANDS INC	COM	501797104	7390		287880	SH	SOLE	35		287880	0	0
L BRANDS INC	COM	501797104	6132		238864	SH	SOLE	36		238864	0	0
L BRANDS INC	COM	501797104	126		4894	SH	SOLE	40		4894	0	0
L3 TECHNOLOGIES INC	COM	502413107	33392		192286	SH	SOLE	2		17607	0	174679
L3 TECHNOLOGIES INC	COM	502413107	4810		27695	SH	SOLE	4		25596	0	2099
L3 TECHNOLOGIES INC	COM	502413107	14022		80744	SH	SOLE	7		60422	0	20322
L3 TECHNOLOGIES INC	COM	502413107	364		2096	SH	SOLE	13		2096	0	0
L3 TECHNOLOGIES INC	COM	502413107	113		649	SH	SOLE	15		649	0	0
L3 TECHNOLOGIES INC	COM	502413107	29044		167245	SH	SOLE	18		157832	0	9413
L3 TECHNOLOGIES INC	COM	502413107	3518		20257	SH	SOLE	19		20257	0	0
L3 TECHNOLOGIES INC	COM	502413107	477554		2749934	SH	SOLE	21		2749934	0	0
L3 TECHNOLOGIES INC	COM	502413107	343317		1976949	SH	SOLE	22		1766107	0	210842
L3 TECHNOLOGIES INC	COM	502413107	9661		55634	SH	SOLE	23		55634	0	0
L3 TECHNOLOGIES INC	COM	502413107	21519		123917	SH	SOLE	25		123917	0	0
L3 TECHNOLOGIES INC	COM	502413107	48202		277563	SH	SOLE	26		109206	0	168357
L3 TECHNOLOGIES INC	COM	502413107	2855		16438	SH	SOLE	28		12056	0	4382
L3 TECHNOLOGIES INC	COM	502413107	517		2976	SH	SOLE	29		2976	0	0
L3 TECHNOLOGIES INC	COM	502413107	48442		278945	SH	SOLE	30		278945	0	0
L3 TECHNOLOGIES INC	COM	502413107	5641		32484	SH	SOLE	31		17601	0	14883
L3 TECHNOLOGIES INC	COM	502413107	411		2366	SH	SOLE	34		2366	0	0
L3 TECHNOLOGIES INC	COM	502413107	10959		63105	SH	SOLE	36		63105	0	0
L3 TECHNOLOGIES INC	COM	502413107	358		2060	SH	SOLE	40		2060	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	165		17461	SH	SOLE	2		798	0	16663
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	5		493	SH	SOLE	7		493	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	675		71541	SH	SOLE	18		71541	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	294		31228	SH	SOLE	19		31228	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	7133		756390	SH	SOLE	21		756390	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	5714		605964	SH	SOLE	22		584359	0	21605
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	54		5747	SH	SOLE	23		5747	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	20		2091	SH	SOLE	28		2091	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	47		5012	SH	SOLE	30		5012	0	0
LA JOLLA PHARMACEUTICAL CO	COM PAR $.0001 2	503459604	25		2634	SH	SOLE	40		2634	0	0
